-9.690017071,14.43001298,2353
-11.21002765,13.8499967,29638.5
-7.620014222,15.04997514,56787.5
-12.38003375,16.93998897,113955
-12.37000853,13.54123002,170733
-16.74002602,14.96998002,447
-11.79004393,19.90001501,17276.5
-15.80003172,11.85998897,40000
-9.540000388,16.34002559,106451
-12.57826455,13.40723303,142017
-14.91000853,13.49001868,114086.5
-15.19004311,12.16002234,128130.5
-14.66661253,17.69999426,13030
-12.74998533,15.76000932,986000
-8.838286114,13.23442704,3562086
-62.17388669,-58.86386407,34.5
-62.49950682,-59.68331852,41
-64.23288939,-56.6500153,102.5
-74.61919259,164.2190271,60
-67.5647756,-68.12354055,76
-64.76241335,-64.0468756,30.5
-62.18274357,-58.90765233,115
-62.22414386,-58.65047599,40
-62.2248534,-58.77159876,53.5
-62.21631997,-58.9666956,26
-62.19496251,-58.95266582,20
-61.99958901,-57.99998458,3
-77.84693819,166.7491023,49.5
-77.73228239,166.8694157,600
-69.43406299,76.33929808,42.5
-78.46628416,106.8000337,19
-68.83286701,90.49999508,0.5
-66.57552952,93.00628846,114.5
-67.61452032,62.87500073,40
-68.77767439,78.14073509,45
-74.66630939,124.1670357,15
-66.28608614,110.536214,125
-89.98289386,139.2669926,125
-73.0496122,-13.41671106,5
-72.01629026,2.533323119,25.5
-74.58290363,-11.21669031,5
-71.30123475,-11.8502129,35
-70.89039668,-7.838438004,40
-70.7821796,11.7304584,33
-76.09226319,-26.4741567,43
-77.86632078,-34.61668319,57
-81.17908472,-40.50153152,20
-75.04959349,-13.41671106,15
-68.1163216,-67.0999976,19
-63.32841823,-57.88959352,30
-63.37532865,-57.02590151,152.5
-60.7328963,-44.73330082,29.5
-60.63130815,-45.60070332,4
-66.77505091,139.9636836,75
-69.03039249,39.7460831,50
17.11803652,-61.85003382,29862.5
-51.65003986,-72.30001612,5300
-48.76659829,-70.25001205,2519
-49.97454865,-68.90347273,410
-45.68337563,-70.26657434,1825
-45.03328611,-70.83328394,1548
-42.05000568,-71.16662276,4269
-42.77001341,-65.04001998,61159
-43.25003579,-65.3299506,93128.5
-32.82503904,-68.80167668,66663
-33.06998533,-68.49001612,99974
-32.59311522,-69.34598454,2390
-38.94001463,-69.24002202,47597
-38.87996662,-62.0799681,55969.5
-33.33002114,-60.24000289,117123.5
-34.15999632,-58.95997766,77149.5
-34.65004393,-60.48998763,26645
-34.66001748,-59.44002588,48408.5
-34.88000405,-61.53994938,19924
-34.89995115,-60.03998926,43719
-35.42999632,-60.17998071,18749
-35.44596434,-60.88998906,26716
-36.33004474,-57.68997766,21586.5
-39.48334064,-62.68331629,7100
-38.3699719,-60.26994938,34773.5
-37.46661619,-61.9166189,20713
-37.83331216,-58.24999516,18967
-37.80003253,-67.68329533,17430
-39.01995807,-67.60996647,38578
-41.03332355,-70.26657434,741
-41.30002562,-69.58330855,5719
-40.10004718,-64.43328699,2958
-39.26660968,-65.68331405,9895.5
-31.43003375,-62.08996749,43231
-31.65999388,-64.4299797,30593
-32.41002562,-63.26002527,76701
-32.60003986,-62.67995732,29605
-32.18332111,-64.48328394,1269
-31.42000853,-64.50000126,60256
-28.86662433,-66.23330632,2572
-28.06662148,-67.56658411,587
-22.7166638,-65.6999797,4480
-23.19999347,-65.34994938,11369
-23.41667275,-66.4833169,1093
-31.34998696,-66.5999506,6020
-22.03003904,-63.69999841,64811
-22.55000731,-63.81001754,59996.5
-25.08334105,-64.18335392,13376
-24.6666223,-65.04996769,19828
-26.21665688,-65.28331262,1599
-26.7900069,-60.45001591,75958
-26.51658689,-61.16658716,2921
-27.58329181,-60.7166663,30051
-23.90000242,-61.84998214,6453
-25.33329995,-59.68331852,4277
-22.47998574,-62.29998051,6143
-28.12000324,-58.76998926,25833.5
-27.48996417,-58.80998682,339945
-32.47999551,-58.23999577,48275
-32.61001341,-60.17998071,20032.5
-33.15003213,-59.34000615,25913
-31.73332273,-60.53334416,226852
-33.23002724,-60.35002202,30282.5
-31.25004474,-61.49997766,69649
-26.20001707,-54.59998539,17365
-30.21558592,-69.1399506,701
-43.41627887,-67.24998845,605
-42.28296303,-69.23330408,557
-42.39959674,-66.95000676,493
-35.46611815,-69.58330855,11847
-33.56618244,-69.01667647,22834
-33.46613686,-67.54999597,4400
-37.38295205,-70.26657434,8556
-38.51626788,-70.36659408,1218
-34.08956134,-59.04002446,86192
-37.1828609,-62.73331323,7190
-37.69957355,-63.16659428,3412
-37.66551878,-59.80002975,10609
-36.71622272,-56.67660283,13610
-35.184895,-59.09467228,18278
-35.56621539,-58.01662439,21054
-34.58456989,-60.95887374,66141.5
-34.90961465,-57.95996118,440388.5
-33.89959878,-60.56998275,71448
-34.57960895,-59.10999435,69744.5
-36.7796297,-59.86999964,43407.5
-39.88285114,-62.58332239,2838
-36.21625324,-65.45002079,4458
-35.65959471,-63.77001998,46483
-40.73287677,-64.93328231,8492
-40.58286009,-67.79998071,1522
-33.68958576,-65.4699679,49345
-32.1796004,-64.12002446,38049.5
-27.64959267,-67.03328333,11359
-22.43290851,-66.16659204,6209.5
-24.21962116,-64.87000452,55249
-23.81954222,-64.78998356,47559
-29.16552081,-67.49999903,20343
-30.34958291,-66.3166604,8989
-23.59960732,-62.60003972,1145
-26.08291828,-65.96660425,9478
-24.89963133,-65.48330042,11498
-24.18293089,-66.35001754,4000
-28.46613198,-62.83330713,14133
-28.64958331,-65.14998743,13594
-25.79962807,-62.86658675,11387
-25.9495414,-60.61664657,9421
-27.21628579,-61.19999597,18297
-24.69959186,-60.60000676,7683
-29.1795768,-58.0799797,22872.5
-31.38957111,-58.02998275,132760.5
-30.93290648,-61.56661442,12655
-30.78288979,-60.58328943,9607
-29.4661743,-60.21659347,9979
-29.13952757,-59.65001306,86640.5
-33.74958209,-61.97000065,52079
-42.90003131,-71.31661361,20048
-38.90001707,-70.06666406,19152
-36.90003579,-60.3299974,65059
-37.32001015,-59.15004358,84799.5
-40.79995278,-63.0000153,54031
-33.29999713,-66.35001754,308146
-33.13003335,-64.34998458,135959.5
-24.1833443,-65.30002995,258739
-23.13999713,-64.32001225,69461.5
-29.13999266,-59.26998458,71274.5
-49.30000242,-67.71665247,2347
-46.60001219,-70.93335535,3766
-53.79144552,-67.6989952,31095
-54.79000324,-68.31000126,50483.5
-45.60002155,-69.08331323,5185
-34.60002114,-68.33333317,79523.5
-38.55998615,-58.74999048,70562
-38.96657632,-64.08328251,11499
-28.47000771,-65.78000065,162586
-29.40995034,-66.84996118,147130
-27.78333128,-64.26665633,317549.5
-27.45999184,-58.99002751,368455.5
-33.02001422,-58.52000452,55860.5
-50.33332436,-72.30001612,6329
-31.55002643,-68.51998845,433892
-43.3000069,-65.09999048,25062.5
-38.95003986,-68.05999068,213823.5
-36.6200012,-64.29998763,97693.5
-41.14995726,-71.29999964,91953
-24.78335936,-65.41663782,484646
-26.81600014,-65.21662419,678803.5
-26.17283527,-58.1828158,202272
-31.62387205,-60.69000126,393504
-32.95112954,-60.66630762,1094784.5
-47.75001951,-65.89996749,3305
-51.63329669,-69.21658675,77183
-45.87003091,-67.49999903,123291
-32.88333006,-68.81661117,827815
-38.74002684,-62.2650214,279041
-38.00002033,-57.57998438,554916
-31.39995807,-64.18229456,1374467.5
-27.3578321,-55.88510735,334589.5
-34.60250161,-58.39753137,11862073
40.3016667,44.3591667,18779
40.8755556,45.1491667,14737
39.9538889,44.5505556,20562
40.3588889,45.1266667,21680
39.7611111,45.3333333,8200
40.78943402,43.84749385,140277.5
40.81276593,44.48828162,89295
40.18115074,44.51355139,1097742.5
12.53038373,-70.02899195,50887.5
-33.42004148,151.3000048,3026
-26.67998777,153.0500272,57215.5
-30.1,145.9333333,2475
-13.81617348,131.816698,505
-13.2495414,131.0999975,237
-12.53289264,131.0500264,5025
-17.55279295,133.4672432,10
-33.58287392,120.0333345,639
-33.29958372,117.3499841,1037.5
-20.7829317,117.1333048,11281.5
-21.63657469,116.3250337,686
-22.69346108,117.7930578,1822
-27.66618081,114.1666642,1537
-28.06620807,117.8166739,424
-29.21626707,116.0000406,259
-29.28282632,114.9166442,1213
-31.48284707,118.2666723,2054
-34.632784,117.6666056,1771.5
-33.69955931,117.5500752,3140
-32.93288776,117.1666361,3995
-31.34957355,115.9000468,1446
-33.34428384,115.6502429,26683.5
-32.23939004,115.7702356,18817.5
-31.216145,119.3166857,187
-25.78841429,128.9973352,355
-35.3546004,149.2113468,32408
-28.1825834,153.5466377,33065
-32.89960814,144.3000187,265
-31.56620115,143.3833304,442
-36.89962238,149.9000386,3607.5
-36.12959186,144.750017,13460
-35.5295768,144.9500048,6019.5
-34.88284625,150.6000476,61036.5
-35.34953611,150.4700297,6811
-35.68961871,150.2073067,5604
-36.23955931,149.1200345,5661.5
-35.30959023,148.2200378,4873
-34.54493406,146.3973067,6277
-34.30959959,148.2900077,6422
-33.82962889,148.6800097,5729.5
-33.38960407,148.0199983,4076.5
-34.74957273,149.7101794,16444
-34.70957518,150.8400329,10379
-33.70694904,150.320013,20334.5
-33.59951373,150.7399873,9720
-33.49610919,150.152788,10338
-33.12956826,148.170015,7160
-33.41962807,149.5700329,6111
-32.72096271,151.555028,10026.5
-32.56949909,151.1600134,8340.5
-32.58960122,149.5801098,5391
-32.26956907,150.890004,8171
-31.89760211,152.4618461,30131.5
-31.08736733,152.8220308,10681
-30.9870117,150.2622904,6204
-30.3070532,153.1122973,48961
-30.33190957,149.7874357,6105.5
-29.7667761,151.1125744,6845.5
-29.42299136,153.353312,1806
-28.86135333,153.5679801,13997.5
-35.12215981,147.3399882,45549
-32.07960651,150.8501098,4624
-28.65650796,153.6128869,5244.5
-34.28293455,140.6000378,4523
-32.96616738,138.8333239,1351
-33.9328784,137.6332938,2442
-33.8328845,138.6000048,2729
-35.69954059,139.3333451,850
-36.83280475,139.8500577,206
-36.31619546,140.7666426,1976
-37.38295205,140.8166654,1513
-30.89957518,135.2999996,50
-33.14961871,136.4333671,636
-32.81187176,134.2149296,614.5
-33.68286782,136.9166451,537
-34.38292845,136.0833109,1791
-30.43097329,137.1655704,528
-31.14958576,136.8000114,450
-33.19106321,137.9900162,12417
-34.60735919,138.7263537,15542.5
-35.12960122,139.2600162,14185.5
-35.55960081,138.6173164,7489
-37.73119953,142.0234135,6992.5
-35.06619424,142.3166772,912
-38.33953449,143.5800109,7450
-37.05961261,142.7600093,4596
-36.70960814,142.1900183,11985.5
-37.27954751,142.9099743,5464
-37.04958738,143.729976,5838.5
-37.82959145,147.6099975,9427
-38.10957436,147.0600052,17701.5
-38.19959471,146.5300118,16982.5
-38.60949217,145.5900175,4471.5
-38.09960081,145.2833695,249955
-37.55958209,143.8400468,73404
-37.68954832,144.570028,29750
-37.03423948,145.1273067,3693
-36.37458982,145.3913732,33430.5
-35.91963051,145.6500138,4659
-35.33961424,143.5400134,9073
-37.56960732,144.7100195,18677.5
-20.41623574,148.5834781,3976
-24.94949909,150.0833349,246
-25.36621784,151.1333483,459
-23.56617267,145.2833695,1068
-22.39962889,143.0332743,1157
-23.44959064,144.2500476,2894
-27.08296059,152.9499816,26495.5
-28.22924721,152.0203226,10024
-26.53896279,151.840592,7494.5
-27.19385822,151.2657434,9818.5
-27.07872313,153.1508996,10327.5
-26.18859658,152.6709289,11338
-18.64957355,146.1666231,5996.5
-25.89962197,139.3666247,283
-24.34958738,139.4666186,142
-22.89959837,139.9000288,402.5
-20.71626911,143.1333199,296
-17.71609048,139.5666125,186.5
-25.28870319,152.8409444,25114
-24.39356403,150.4960746,4366.5
-23.13291746,150.7567305,6450.5
-23.51222247,148.1673278,7489
-22.00156533,148.0380334,7357
-20.08090737,146.2587105,8369.5
-19.57024087,147.3994677,7166
-17.27027789,145.469353,6132.5
-16.48458812,145.4587219,2004.5
-40.83292234,145.1166613,3351
-41.14949217,147.5166699,1683.5
-41.87838825,148.2886124,177
-42.29960285,147.3666015,1157
-42.08292356,145.5500199,1658
-42.99113686,147.3084139,12652
-19.65002928,134.200015,3490.5
-25.24054075,130.9888932,930
-25.23330605,133.1999727,10
-32.20001259,121.7666137,1004
-18.26670286,127.7667126,1209
-15.76659707,128.7333203,5229.5
-17.29999184,123.9666345,3199
-21.65759354,115.0962959,573
-21.93109987,114.1233469,1085
-24.89983803,113.6501066,7392
-23.36659829,119.7333011,2678
-26.59999266,118.4832999,654
-29.53330198,115.7499784,190
-34.23332518,116.1500057,4016.5
-31.65658323,116.6533858,5330
-33.857307,121.8888973,7205
-28.88150714,121.3280358,227
-28.62700071,122.4040425,316
-15.37395953,128.3600614,734.5
-36.06003538,146.9200138,68534
-32.19313963,152.5266483,13275.5
-31.44501992,152.9186657,42070
-31.10261188,150.9171342,35080
-29.71199909,152.9376827,7871.5
-29.469895,149.8300687,8062
-28.55480874,150.325284,4251
-28.81665322,153.2931132,28065.5
-34.41538125,150.890004,201319.5
-32.09913464,133.6622674,1252.5
-37.83134845,140.7650406,21818.5
-32.49002073,137.7700297,11186.5
-38.37999713,142.4700012,29882
-34.18500771,142.1513643,33324.5
-38.16749505,144.3956335,149336
-19.91673134,138.1166752,187
-26.61663247,144.2500476,560
-26.40000486,146.2500288,1900
-20.85000771,144.2000248,421
-26.80003213,153.1333296,33737
-26.55937498,148.7907006,4560.5
-27.56453327,151.9555204,86711
-18.30003416,143.5332955,818
-27.99995888,143.816689,203
-12.66663125,141.8666272,2830
-17.48333982,140.8334086,173
-20.69999103,140.4999922,1202
-25.54910073,152.7209,18920.5
-24.87906411,152.3508968,46062
-23.8533386,151.2467264,29055
-20.00132566,148.208669,10983
-17.53134723,146.0386722,9707
-21.14389158,149.1500069,66053.5
-41.06660317,145.9166642,18490.5
-41.44983559,147.1301818,65106.5
-14.46662474,132.266593,8171.5
-33.65640949,115.3486592,9595
-32.52348259,115.7470567,52866
-17.96177069,122.2307681,11890.5
-30.73539915,121.4600175,32058
-35.0169466,117.8916048,25179
-20.31040241,118.6060315,8997
-20.73037677,116.8700134,16636
-28.76663043,114.5999711,27065
-34.29001422,146.0400158,11664.5
-33.27999835,149.0999841,36708
-32.25995726,148.5973274,30467.5
-30.51231199,151.667476,21793.5
-31.94995034,141.4331136,17232.5
-34.73324298,135.86658,12438.5
-33.02502684,137.5614119,21102
-38.33999957,141.5900032,10324.5
-36.75999266,144.2800199,68790
-36.36001707,146.3,11369.5
-25.43324217,142.6501969,158
-20.72386554,139.490028,27596
-23.36391111,150.5200008,59024.5
-16.88783986,145.7633309,132107
-28.08150429,153.4482458,429954.5
-41.19266757,146.3311017,17932.5
-12.42535398,130.8500386,82973
-23.70099648,133.8800345,26949
-35.28302855,149.1290262,280866
-32.84534788,151.8150122,816285.5
-34.93498777,138.6000048,990677
-19.24995034,146.7699971,129212
-27.45503091,153.0350927,1393176.5
-42.85000853,147.2950297,64285
-31.95501463,115.8399987,1206108
-37.82003131,144.9750162,2131812.5
-33.92001097,151.1851798,4135711
47.51669707,9.766701588,26928
47.83329908,16.53329747,13165
47.81598187,16.24995357,60621.5
47.0777582,15.41000484,242780
46.62034426,14.3100203,88588
48.31923281,14.28878129,265161.5
48.56704714,13.46660925,50000
47.81047833,13.0400203,178274
47.28040733,11.4099906,133840.5
48.20001528,16.36663896,2065500
40.5655556,45.8161111,8657
40.6102778,46.7897222,7333
40.9922222,45.6288889,12626
40.9052778,45.5563889,0
40.9813889,47.8458333,11867
41.0708333,47.4583333,6876
40.68499595,46.35002844,301699.5
40.61719647,47.15003129,50014
40.58001528,49.62998328,272154.5
39.93230288,48.92025915,70452
40.65342165,47.74058956,35031.5
38.7540027,48.85106441,60180
41.19232932,47.17054683,63579.5
39.81564333,46.75196773,57473
39.20152061,46.41498572,37724
39.2092204,45.41220455,79771
40.39527203,49.86221716,2007150
26.23613629,50.58305172,360697
24.24997845,89.92003048,180144
24.90355613,91.87360632,237000
24.75041302,90.3800024,330126
24.90042971,89.95000281,167900
23.62040448,90.49999508,223622
23.17043194,89.19997107,243987
22.70040895,90.37498979,202242
23.47041363,91.16998002,389411
24.00038129,89.24999385,137888
24.58039756,88.34999711,142361
25.80042645,88.99998328,232209
25.75001609,89.28001786,285564
22.839987,89.56000077,1447669.5
24.37498374,88.6050203,755066.5
23.72305971,90.40857947,9899167
22.32999229,91.79996741,4224611
13.10200258,-59.61652674,143865
53.13684572,26.01344031,156514.5
55.48938946,28.78598425,79216
54.31878908,26.86532629,96055
52.12786338,26.09405554,120838.5
52.04595624,29.27215613,100936
53.89850466,30.32465002,343527
53.12656211,29.19278113,212821.5
54.51531455,30.42154333,130276.5
53.88847943,25.28464758,99126
53.67787213,23.83409013,285867
54.22600405,28.49215206,127694.5
52.43001548,31.00000932,472337.5
55.18871014,30.18533036,333318.5
52.09998395,23.69998979,266775
53.89997744,27.56662716,1691069
50.44599911,3.939003561,91277
50.96400317,5.483997561,69222
49.68330313,5.816700472,26179
51.02999758,3.700021931,337914.5
50.62999615,5.580010537,472803
51.22037355,3.230024779,131589
50.47039349,4.870028034,97155.5
50.42039654,4.450001992,272749.5
51.22037355,4.415017048,689902.5
50.83331708,4.333316608,1381011
17.15599807,-89.06100252,13451
18.39799811,-88.3880005,8724
16.97003522,-88.22000045,8506
17.49871096,-88.18837447,62244.5
18.09043194,-88.5599797,18066.5
16.1003467,-88.81001612,6387
17.25203351,-88.767073,14300.5
6.615000092,1.715004457,86971
11.13036582,2.940016641,73483
6.360372741,2.089991006,83503
7.190399596,1.98999711,82154
10.32041526,1.389982054,65356.5
9.700427265,1.680041869,152708.5
9.340009988,2.620036172,176303
6.483310973,2.616625528,267084
6.400008564,2.519990599,726292
32.29419029,-64.78393742,32910
27.3833011,89.51670065,15000
27.63330305,89.83330266,5000
27.43329603,89.91669667,5000
27.47298586,89.63901404,88930.5
-17.55000242,-65.83997115,20758.5
-17.58999998,-65.9299915,12235
-17.39998574,-66.27999597,227052
-16.87004393,-64.78001001,1778
-19.18003213,-64.91994979,2364
-10.82999917,-65.4099974,36008
-13.7600012,-65.57996118,234478
-13.58001219,-63.58005742,2422
-17.33001585,-67.72998499,1006
-14.46001015,-67.55999536,11749
-15.79000649,-68.66005742,2190
-16.08332192,-68.66656865,8447
-16.65000568,-68.2999502,34776
-16.98001137,-67.22001612,3224.5
-18.42002684,-66.63999984,28069
-18.46999795,-66.57002995,4723
-20.46000568,-66.82998824,11616
-20.76655027,-67.7833409,10
-19.55995726,-65.45002079,4629.5
-17.36003986,-63.40001673,9982
-18.18004148,-63.77001998,2926
-20.45003213,-63.52998295,953
-17.39998574,-63.72999658,5266.5
-21.47994342,-64.77001062,3000
-21.53001788,-64.18999435,2685
-18.18954995,-65.18001144,5844
-19.29961139,-64.30996118,2276.5
-20.63958128,-65.20998377,4715
-14.30958006,-67.37000696,7376
-14.81962645,-66.84996118,19640
-13.2600834,-64.05276758,3445
-13.28959064,-64.70998845,5439.5
-12.49961302,-68.66656865,10
-17.5996118,-69.46659733,197
-15.49958494,-69.16666732,1123
-14.71958087,-68.41999455,4189
-16.18962034,-67.72001144,2361
-17.1696122,-68.44996688,1884
-19.01626951,-68.38327844,573
-18.89958413,-66.77999129,8565
-19.84960366,-68.25003076,553
-19.56956907,-65.75002832,160576
-22.07959674,-65.5999858,33734
-21.43958413,-65.72000431,25499.5
-17.34960122,-63.26002527,83821
-13.68295164,-61.86662195,72
-18.3295414,-59.75998051,9959
-17.77960081,-57.77002446,10392
-16.36960936,-60.96001062,24480
-15.69957273,-63.07998458,12085
-16.28961424,-62.50001998,4210
-16.77950682,-60.6799502,1201
-18.48958331,-64.10999923,6857.5
-18.94955524,-57.8499679,17273
-19.79958087,-63.2199502,3025
-21.24956989,-63.50001062,18761
-22.72958291,-64.34998458,36544
-17.41001097,-66.16997685,804138
-17.97995034,-67.12999577,227592.5
-20.05000486,-63.51998356,19212.5
-11.03334593,-68.73330876,35511
-16.35999754,-58.42001062,6352
-17.85003579,-60.77999577,9211
-14.83337238,-64.89997685,69333.5
-21.51668537,-64.749986,155513
-19.04097085,-65.25951563,223287
-10.98301308,-66.10000696,74014
-16.49797361,-68.14998519,1201399.5
-17.75391762,-63.22599634,1859530.5
44.21997398,17.91998083,151388
43.35049217,17.82003861,133792.5
44.5504706,18.6800378,143410
44.98039268,16.70000362,70602.5
44.78040489,17.17997432,221422
43.8500224,18.38300167,662816.5
-24.377004,26.15200256,39700
-21.69961994,21.63996049,6306
-24.16959837,21.83002641,1473
-23.96961058,21.87002397,1942
-26.00948606,22.40001745,9679
-20.15961058,22.45996212,1409
-19.66961465,22.26999955,1763
-18.29956907,21.8000024,757
-19.98959511,23.42000688,47059
-17.80957314,25.15003048,7774.5
-20.20947833,26.19001868,2492.5
-21.17954832,24.88002112,3301
-22.55961912,27.13001298,27179
-25.2196118,25.68002397,50343.5
-24.96960122,25.33999304,45773.5
-24.3999719,25.5100085,57713
-21.17003986,27.50001623,89179.5
-23.09999957,26.82000606,47607.5
-22.39001707,26.71003861,47996
-24.64631346,25.91194779,183827
-5.809995505,-46.14998438,30217
-5.250029685,-44.51998051,30330
-3.400013409,-44.36001611,22347
-2.549987774,-44.06998214,41521
-3.659997539,-45.39003076,58511.5
-2.940041485,-44.26002222,6798
-5.114999167,-42.84496647,203157
-1.190019105,-47.17999903,45831
-1.949972718,-50.81998356,10855
-5.120011781,-49.30002466,21301
-11.64002724,-61.20999536,25762
-22.53000853,-55.7299681,75047
-21.610013,-55.18002751,18156
-21.47994342,-56.15001998,21252.5
-20.79001137,-51.72000615,64217.5
-18.78000486,-42.95002466,16761.5
-21.53001788,-42.64004358,37412
-19.98003497,-43.8500214,60413.5
-22.22000161,-45.94002303,102517.5
-20.06003009,-44.57002914,70233
-19.79002073,-42.13999658,47517.5
-18.23998615,-43.60998438,25184.5
-17.83995888,-40.35002832,27210.5
-21.22001097,-43.77000045,101628.5
-21.78002846,-46.56998458,125498.5
-21.29003253,-46.7099502,43379.5
-21.1300423,-44.24999699,68731.5
-21.1300423,-42.38998132,76728.5
-20.71001626,-46.60998214,85136.5
-20.6700187,-43.78999923,102926
-20.46000568,-45.43002832,46076.5
-20.03000608,-48.94002079,26797
-19.72997272,-50.2000214,21048.5
-18.97001911,-49.45998906,63978
-18.64001341,-48.19998845,79910.5
-16.17003497,-40.70000696,22173.5
-15.65001504,-56.14002059,242088
-16.0500423,-57.51001449,85274
-30.88004148,-55.53000615,87312
-29.91999673,-51.17998743,466661
-30.38002033,-56.45994938,18462
-33.52003538,-53.36998295,21826
-31.36998574,-51.98001611,21673
-29.36003091,-50.81001001,47167
-30.32002399,-54.32002832,41849.5
-30.25000242,-54.92001754,28596.5
-30.02996417,-52.90998519,61871
-29.87999917,-50.26999129,30882
-29.71003538,-52.44003972,109869
-28.41001137,-54.95998926,27798.5
-28.30004393,-54.28003076,65013
-28.2900187,-52.80004358,49145
-27.63000731,-52.26999841,85365.5
-24.08996499,-54.2699797,28897.5
-26.47999998,-51.99998906,29794.5
-23.41000649,-51.43004968,91203.5
-25.52787556,-48.53445345,135071
-25.57002968,-49.18000615,472180
-25.38001544,-51.48002079,123381.5
-26.10002317,-49.79002059,44301.5
-23.54999795,-51.4700214,102577
-25.76004393,-49.72999841,19934.5
-25.47003579,-50.65996749,41602
-24.79002562,-50.00998132,38417.5
-24.32995034,-50.61999577,53793.5
-23.15994424,-49.97998316,33551
